"file_name","degree","modularity_class","modularity_measure"
"astroid/tests/testdata/python3/data/path_pkgutil_3/package/baz.py","24","3","0.42880250989482227"
"astroid/brain/brain_attrs.py","1","0","0.42880250989482227"
"astroid/tests/testdata/python2/data/find_test/module2.py","148","2","0.42880250989482227"
"astroid/tests/unittest_object_model.py","68","0","0.42880250989482227"
"astroid/tests/testdata/python3/data/nonregr.py","148","2","0.42880250989482227"
"raw_building.py","214","4","0.42880250989482227"
"astroid/tests/testdata/python2/data/path_pkg_resources_1/package/foo.py","24","3","0.42880250989482227"
"astroid/tests/data_py3/module1abs/__init__.py","275","2","0.42880250989482227"
"_nodes.py","17","4","0.42880250989482227"
"_nodes_compiler.py","65","4","0.42880250989482227"
"_nodes_ast.py","65","4","0.42880250989482227"
"astroid/tests/testdata/python3/data/find_test/nonregr.py","148","2","0.42880250989482227"
"astroid/tests/testdata/python3/data/path_pkgutil_2/package/__init__.py","24","3","0.42880250989482227"
"astroid/tests/testdata/python3/data/email.py","148","2","0.42880250989482227"
"astroid/tests/data_py3/noendingnewline.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/absimport.py","148","2","0.42880250989482227"
"astroid/tests/data_py3/lmfp/foo.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/path_pkg_resources_2/package/__init__.py","24","3","0.42880250989482227"
"doc/source/conf.py","3","0","0.42880250989482227"
"node_classes.py","210","4","0.42880250989482227"
"astroid/tests/testdata/python2/data/path_pkg_resources_1/package/__init__.py","24","3","0.42880250989482227"
"astroid/tests/testdata/python2/data/all.py","148","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/invalid_encoding.py","7","0","0.42880250989482227"
"astroid/tests/testdata/python2/data/path_pkgutil_2/package/__init__.py","24","3","0.42880250989482227"
"inspector.py","211","4","0.42880250989482227"
"astroid/tests/testdata/python2/data/foogle/fax/a.py","5","0","0.42880250989482227"
"astroid/tests/testdata/python3/data/noendingnewline.py","148","2","0.42880250989482227"
"astroid/brain/brain_pkg_resources.py","67","0","0.42880250989482227"
"test/data/ssl1/__init__.py","209","4","0.42880250989482227"
"astroid/tests/testdata/python3/data/tmp__init__.py","3","0","0.42880250989482227"
"astroid/brain/pydateutil.py","20","0","0.42880250989482227"
"test/data2/clientmodule_test.py","209","4","0.42880250989482227"
"astroid/brain/_six.py","30","0","0.42880250989482227"
"astroid/tests/data/format.py","275","2","0.42880250989482227"
"astroid/brain/py2stdlib.py","230","0","0.42880250989482227"
"astroid/tests/data/find_test/nonregr.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python3/data/path_pkgutil_1/package/__init__.py","24","3","0.42880250989482227"
"astroid/raw_building.py","245","0","0.42880250989482227"
"astroid/tests/testdata/python2/data/contribute_to_namespace/namespace_pep_420/submodule.py","8","0","0.42880250989482227"
"astroid/tests/data_py3/find_test/noendingnewline.py","275","2","0.42880250989482227"
"astroid/tests/data_py3/find_test/__init__.py","275","2","0.42880250989482227"
"astroid/tests/unittest_manager.py","347","0","0.42880250989482227"
"test/data/noendingnewline.py","209","4","0.42880250989482227"
"astroid/tests/testdata/python3/data/suppliermodule_test.py","149","2","0.42880250989482227"
"astroid/tests/data_py3/appl/myconnection.py","275","2","0.42880250989482227"
"astroid/interpreter/_import/spec.py","29","0","0.42880250989482227"
"astroid/tests/data/module1abs/core.py","275","2","0.42880250989482227"
"astroid/tests/data_py3/find_test/module2.py","275","2","0.42880250989482227"
"test/data/module1abs/core.py","198","1","0.42880250989482227"
"astroid/tests/data/lmfp/foo.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/appl/__init__.py","148","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/module2.py","148","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/namespace_pep_420/module.py","9","0","0.42880250989482227"
"astroid/tests/testdata/python3/data/path_pkg_resources_1/package/__init__.py","24","3","0.42880250989482227"
"astroid/tests/unittest_helpers.py","74","0","0.42880250989482227"
"astroid/brain/_qt.py","30","0","0.42880250989482227"
"inference.py","214","4","0.42880250989482227"
"astroid/tests/testdata/python3/data/path_pkgutil_2/package/bar.py","24","3","0.42880250989482227"
"astroid/tests/testdata/python2/data/find_test/__init__.py","148","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/recursion.py","148","2","0.42880250989482227"
"test/unittest_python3.py","198","4","0.42880250989482227"
"astroid/tests/data_py3/module1abs/core.py","275","2","0.42880250989482227"
"astroid/brain/_pytest.py","30","0","0.42880250989482227"
"astroid/inference.py","247","0","0.42880250989482227"
"astroid/tests/testdata/python3/data/foogle/fax/a.py","5","0","0.42880250989482227"
"astroid/tests/unittest_brain.py","263","0","0.42880250989482227"
"astroid/tests/data/all.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/unicode_package/core/__init__.py","148","2","0.42880250989482227"
"astroid/tests/unittest_utils.py","237","0","0.42880250989482227"
"astroid/brain/brain_nose.py","77","0","0.42880250989482227"
"astroid/tests/testdata/python2/data/email.py","148","2","0.42880250989482227"
"test/data_py3/find_test/nonregr.py","198","1","0.42880250989482227"
"astroid/brain/brain_uuid.py","1","0","0.42880250989482227"
"astroid/tests/unittest_peephole.py","74","0","0.42880250989482227"
"astroid/util.py","73","0","0.42880250989482227"
"astroid/tests/testdata/python3/data/package/__init__.py","148","2","0.42880250989482227"
"test/data/find_test/module2.py","198","1","0.42880250989482227"
"astroid/brain/brain_dateutil.py","77","0","0.42880250989482227"
"test/runtests.py","40","4","0.42880250989482227"
"astroid/tests/testdata/python3/data/find_test/__init__.py","148","2","0.42880250989482227"
"astroid/tests/testdata/python3/data/path_pkg_resources_3/package/baz.py","24","3","0.42880250989482227"
"astroid/tests/testdata/python3/data/descriptor_crash.py","148","2","0.42880250989482227"
"test/data/ssl1/connection1.py","209","4","0.42880250989482227"
"test/regrtest_data/package/absimport.py","207","4","0.42880250989482227"
"astroid/tests/data_py3/notall.py","275","2","0.42880250989482227"
"astroid/nodes.py","242","0","0.42880250989482227"
"astroid/tests/testdata/python2/data/__init__.py","148","2","0.42880250989482227"
"astroid/brain/py2qt4.py","199","1","0.42880250989482227"
"brain/py2gi.py","198","1","0.42880250989482227"
"astroid/interpreter/_import/__init__.py","2","5","0.42880250989482227"
"as_string.py","207","4","0.42880250989482227"
"test/data/find_test/module.py","198","1","0.42880250989482227"
"astroid/tests/testdata/python2/data/lmfp/__init__.py","148","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/suppliermodule_test.py","149","2","0.42880250989482227"
"astroid/tests/testdata/python3/data/path_pkg_resources_2/package/bar.py","24","3","0.42880250989482227"
"astroid/tests/data/ssl1/connection1.py","275","2","0.42880250989482227"
"astroid/decorators.py","74","0","0.42880250989482227"
"astroid/brain/brain_io.py","1","0","0.42880250989482227"
"astroid/tests/data2/suppliermodule_test.py","275","2","0.42880250989482227"
"test/data_py3/lmfp/__init__.py","198","1","0.42880250989482227"
"test/data_py3/find_test/noendingnewline.py","198","1","0.42880250989482227"
"astroid/tests/testdata/python2/data/path_pkgutil_1/package/__init__.py","24","3","0.42880250989482227"
"utils.py","214","4","0.42880250989482227"
"astroid/builder.py","251","0","0.42880250989482227"
"astroid/brain/_gi.py","30","0","0.42880250989482227"
"astroid/tests/regrtest_data/unicode_package/core/__init__.py","275","2","0.42880250989482227"
"test/data_py3/find_test/module2.py","198","1","0.42880250989482227"
"astroid/tests/testdata/python3/data/unicode_package/core/__init__.py","148","2","0.42880250989482227"
"test/data/find_test/__init__.py","198","1","0.42880250989482227"
"astroid/tests/testdata/python3/data/path_pkgutil_3/package/__init__.py","24","3","0.42880250989482227"
"astroid/tests/testdata/python2/data/tmp__init__.py","3","0","0.42880250989482227"
"astroid/tests/testdata/python3/data/unicode_package/__init__.py","148","2","0.42880250989482227"
"rebuilder.py","212","4","0.42880250989482227"
"astroid/tests/testdata/python3/data/absimport.py","148","2","0.42880250989482227"
"astroid/tests/testdata/python3/data/lmfp/__init__.py","148","2","0.42880250989482227"
"test/test_encoding.py","2","4","0.42880250989482227"
"astroid/transforms.py","73","0","0.42880250989482227"
"test/data/module2.py","211","4","0.42880250989482227"
"astroid/brain/_nose.py","30","0","0.42880250989482227"
"test/data/appl/myconnection.py","209","4","0.42880250989482227"
"test/data/module1abs/__init__.py","198","1","0.42880250989482227"
"astroid/context.py","75","0","0.42880250989482227"
"test_utils.py","198","1","0.42880250989482227"
"test/regrtest_data/package/subpackage/module.py","209","4","0.42880250989482227"
"test/data/email.py","198","1","0.42880250989482227"
"test/regrtest_data/descriptor_crash.py","209","4","0.42880250989482227"
"astroid/tests/data_py3/nonregr.py","275","2","0.42880250989482227"
"test/data_py3/module2.py","198","1","0.42880250989482227"
"test/regrtest.py","61","4","0.42880250989482227"
"astroid/tests/data_py3/__init__.py","275","2","0.42880250989482227"
"astroid/astpeephole.py","74","0","0.42880250989482227"
"test/data/all.py","209","4","0.42880250989482227"
"astroid/interpreter/_import/util.py","21","0","0.42880250989482227"
"test/unittest_lookup.py","211","4","0.42880250989482227"
"test/__init__.py","59","4","0.42880250989482227"
"astroid/tests/testdata/python2/data/package/absimport.py","148","2","0.42880250989482227"
"astroid/brain/brain_qt.py","77","0","0.42880250989482227"
"astroid/helpers.py","76","0","0.42880250989482227"
"astroid/brain/_stdlib.py","30","0","0.42880250989482227"
"scoped_nodes.py","214","4","0.42880250989482227"
"test/data2/suppliermodule_test.py","209","4","0.42880250989482227"
"astroid/tests/testdata/python3/data/lmfp/foo.py","148","2","0.42880250989482227"
"astroid/bases.py","244","0","0.42880250989482227"
"astroid/tests/data_py3/ssl1/connection1.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/path_pkg_resources_2/package/bar.py","24","3","0.42880250989482227"
"test/data_py3/nonregr.py","198","1","0.42880250989482227"
"astroid/tests/testdata/python3/data/contribute_to_namespace/namespace_pep_420/submodule.py","8","0","0.42880250989482227"
"astroid/brain/brain_hashlib.py","67","0","0.42880250989482227"
"astroid/tests/regrtest_data/unicode_package/__init__.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python3/data/notall.py","148","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/appl/myconnection.py","148","2","0.42880250989482227"
"bases.py","209","4","0.42880250989482227"
"test/data/find_test/noendingnewline.py","198","1","0.42880250989482227"
"test/data/module.py","211","4","0.42880250989482227"
"astroid/objects.py","76","0","0.42880250989482227"
"astroid/brain/pynose.py","20","0","0.42880250989482227"
"astroid/tests/testdata/python2/data/path_pkg_resources_3/package/baz.py","24","3","0.42880250989482227"
"astroid/tests/testdata/python3/data/format.py","148","2","0.42880250989482227"
"astroid/__pkginfo__.py","243","0","0.42880250989482227"
"astroid/tests/testdata/python3/data/clientmodule_test.py","149","2","0.42880250989482227"
"astroid/tests/data2/clientmodule_test.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python3/data/path_pkg_resources_2/package/__init__.py","24","3","0.42880250989482227"
"astroid/tests/testdata/python2/data/path_pkgutil_3/package/baz.py","24","3","0.42880250989482227"
"astroid/arguments.py","69","0","0.42880250989482227"
"astroid/tests/data/find_test/module2.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/ssl1/connection1.py","148","2","0.42880250989482227"
"test/data/__init__.py","209","4","0.42880250989482227"
"test/data/lmfp/__init__.py","198","1","0.42880250989482227"
"exceptions.py","207","4","0.42880250989482227"
"astroid/tests/testdata/python3/data/package/subpackage/__init__.py","148","2","0.42880250989482227"
"test/regrtest_data/recursion.py","198","1","0.42880250989482227"
"astroid/tests/testdata/python2/data/package/__init__.py","148","2","0.42880250989482227"
"astroid/tests/testdata/python3/data/package/absimport.py","148","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/package/subpackage/__init__.py","148","2","0.42880250989482227"
"astroid/tests/data/appl/myconnection.py","275","2","0.42880250989482227"
"test/unittest_nodes.py","211","4","0.42880250989482227"
"astroid/interpreter/objectmodel.py","68","0","0.42880250989482227"
"astroid/utils.py","198","1","0.42880250989482227"
"nodes_as_string.py","63","4","0.42880250989482227"
"__init__.py","214","4","0.42880250989482227"
"test/regrtest_data/absimport.py","59","4","0.42880250989482227"
"manager.py","214","4","0.42880250989482227"
"test/data_py3/appl/myconnection.py","198","1","0.42880250989482227"
"astroid/brain/py2pytest.py","214","1","0.42880250989482227"
"test/regrtest_data/package/__init__.py","209","4","0.42880250989482227"
"astroid/tests/testdata/python3/data/namespace_pep_420/module.py","9","0","0.42880250989482227"
"astroid/tests/data_py3/find_test/module.py","275","2","0.42880250989482227"
"test/unittest_inference.py","214","4","0.42880250989482227"
"astroid/protocols.py","243","0","0.42880250989482227"
"astroid/brain/brain_ssl.py","67","0","0.42880250989482227"
"test/unittest_manager.py","209","4","0.42880250989482227"
"astroid/tests/testdata/python3/data/find_test/module2.py","148","2","0.42880250989482227"
"astroid/tests/data/module1abs/__init__.py","275","2","0.42880250989482227"
"astroid/tests/unittest_protocols.py","75","0","0.42880250989482227"
"astroid/tests/data/email.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python3/data/__init__.py","148","2","0.42880250989482227"
"brain/py2qt4.py","198","1","0.42880250989482227"
"setup.py","248","4","0.42880250989482227"
"astroid/tests/testdata/python3/data/absimp/sidepackage/__init__.py","148","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/unicode_package/__init__.py","148","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/notamodule/file.py","37","0","0.42880250989482227"
"astroid/tests/data/notall.py","275","2","0.42880250989482227"
"astroid/brain/_dateutil.py","30","0","0.42880250989482227"
"astroid/tests/testdata/python2/data/nonregr.py","148","2","0.42880250989482227"
"astroid/tests/testdata/python3/data/ssl1/connection1.py","148","2","0.42880250989482227"
"astroid/tests/regrtest_data/descriptor_crash.py","275","2","0.42880250989482227"
"test/regrtest_data/absimp/__init__.py","207","1","0.42880250989482227"
"astroid/brain/brain_fstrings.py","1","0","0.42880250989482227"
"astroid/tests/testdata/python3/data/package/import_package_subpackage_module.py","148","2","0.42880250989482227"
"test/data_py3/module.py","198","1","0.42880250989482227"
"astroid/tests/data/__init__.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/absimp/string.py","148","2","0.42880250989482227"
"astroid/tests/testdata/python3/data/absimp/string.py","148","2","0.42880250989482227"
"__pkginfo__.py","212","4","0.42880250989482227"
"astroid/brain/brain_mechanize.py","77","0","0.42880250989482227"
"astroid/tests/regrtest_data/package/import_package_subpackage_module.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/noendingnewline.py","148","2","0.42880250989482227"
"infutils.py","32","4","0.42880250989482227"
"astroid/modutils.py","249","0","0.42880250989482227"
"astroid/tests/testdata/python3/data/ssl1/__init__.py","148","2","0.42880250989482227"
"astutils.py","28","4","0.42880250989482227"
"astroid/brain/brain_six.py","77","0","0.42880250989482227"
"brain/py2pytest.py","198","1","0.42880250989482227"
"astroid/tests/regrtest_data/package/hello.py","275","2","0.42880250989482227"
"test/regrtest_data/absimp/string.py","198","1","0.42880250989482227"
"astroid/tests/testdata/python2/data/path_pkgutil_3/package/__init__.py","24","3","0.42880250989482227"
"astroid/tests/data/absimport.py","275","2","0.42880250989482227"
"astroid/tests/unittest_nodes.py","317","0","0.42880250989482227"
"astroid/tests/testdata/python2/data/lmfp/foo.py","148","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/absimp/__init__.py","148","2","0.42880250989482227"
"test/regrtest_data/unicode_package/core/__init__.py","198","1","0.42880250989482227"
"astroid/brain/brain_builtin_inference.py","77","0","0.42880250989482227"
"astroid/tests/unittest_modutils.py","321","0","0.42880250989482227"
"test/data_py3/noendingnewline.py","198","1","0.42880250989482227"
"astroid/brain/brain_namedtuple_enum.py","68","0","0.42880250989482227"
"astroid/tests/testdata/python2/data/format.py","148","2","0.42880250989482227"
"astroid/brain/pysix_moves.py","53","0","0.42880250989482227"
"test/unittest_raw_building.py","198","1","0.42880250989482227"
"test/regrtest_data/absimp/sidepackage/__init__.py","207","1","0.42880250989482227"
"astroid/tests/regrtest_data/package/subpackage/module.py","275","2","0.42880250989482227"
"astroid/brain/brain_functools.py","66","0","0.42880250989482227"
"astroid/tests/testdata/python3/data/module1abs/__init__.py","148","2","0.42880250989482227"
"astroid/tests/testdata/python3/data/path_pkg_resources_3/package/__init__.py","24","3","0.42880250989482227"
"test/data_py3/module1abs/__init__.py","198","1","0.42880250989482227"
"astroid/tests/testdata/python3/data/joined_strings.py","4","0","0.42880250989482227"
"brain/py2stdlib.py","198","4","0.42880250989482227"
"astroid/tests/testdata/python3/data/module2.py","148","2","0.42880250989482227"
"astroid/interpreter/dunder_lookup.py","2","0","0.42880250989482227"
"astroid/tests/data/module2.py","275","2","0.42880250989482227"
"astroid/manager.py","250","0","0.42880250989482227"
"modutils.py","198","1","0.42880250989482227"
"astroid/as_string.py","243","0","0.42880250989482227"
"test/data_py3/find_test/module.py","198","1","0.42880250989482227"
"_inference_ast.py","14","4","0.42880250989482227"
"test/data/format.py","207","1","0.42880250989482227"
"astroid/tests/data/ssl1/__init__.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python3/data/package/subpackage/module.py","148","2","0.42880250989482227"
"astroid/scoped_nodes.py","248","0","0.42880250989482227"
"astroid/tests/data_py3/format.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/package/import_package_subpackage_module.py","148","2","0.42880250989482227"
"test/data/nonregr.py","209","4","0.42880250989482227"
"protocols.py","211","4","0.42880250989482227"
"astroid/tests/regrtest_data/package/__init__.py","275","2","0.42880250989482227"
"doc/conf.py","67","0","0.42880250989482227"
"test/regrtest_data/package/subpackage/__init__.py","209","4","0.42880250989482227"
"astroid/brain/brain_gi.py","77","0","0.42880250989482227"
"astroid/tests/data/find_test/noendingnewline.py","275","2","0.42880250989482227"
"astroid/tests/data/noendingnewline.py","275","2","0.42880250989482227"
"_inference_compiler.py","17","4","0.42880250989482227"
"astroid/tests/data2/__init__.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python3/data/module1abs/core.py","148","2","0.42880250989482227"
"astroid/tests/testdata/python3/data/path_pkg_resources_1/package/foo.py","24","3","0.42880250989482227"
"test/data2/__init__.py","209","4","0.42880250989482227"
"astroid/tests/testdata/python3/data/find_test/noendingnewline.py","148","2","0.42880250989482227"
"astroid/test_utils.py","314","0","0.42880250989482227"
"test/unittest_utils.py","210","4","0.42880250989482227"
"astroid/tests/testdata/python3/data/find_test/module.py","148","2","0.42880250989482227"
"astroid/tests/data_py3/absimport.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python3/data/foogle/fax/__init__.py","5","0","0.42880250989482227"
"_exceptions.py","63","4","0.42880250989482227"
"test/data_py3/ssl1/connection1.py","198","1","0.42880250989482227"
"astroid/brain/py2mechanize.py","214","1","0.42880250989482227"
"nodes.py","214","4","0.42880250989482227"
"astroid/tests/data_py3/appl/__init__.py","275","2","0.42880250989482227"
"astroid/brain/brain_threading.py","67","0","0.42880250989482227"
"astroid/brain/brain_stdlib.py","71","0","0.42880250989482227"
"astroid/tests/data/nonregr.py","275","2","0.42880250989482227"
"astroid/tests/unittest_python3.py","239","0","0.42880250989482227"
"astroid/tests/unittest_lookup.py","317","0","0.42880250989482227"
"astroid/brain/brain_numpy.py","78","0","0.42880250989482227"
"astroid/brain/brain_typing.py","1","0","0.42880250989482227"
"mixins.py","207","4","0.42880250989482227"
"test/data_py3/ssl1/__init__.py","198","1","0.42880250989482227"
"test/data_py3/__init__.py","198","1","0.42880250989482227"
"astroid/tests/unittest_regrtest.py","316","0","0.42880250989482227"
"test/data_py3/lmfp/foo.py","198","1","0.42880250989482227"
"astroid/tests/testdata/python3/data/absimp/__init__.py","148","2","0.42880250989482227"
"astroid/tests/data/lmfp/__init__.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python3/data/notamodule/file.py","37","0","0.42880250989482227"
"astroid/brain/_numpy.py","30","0","0.42880250989482227"
"astroid/__init__.py","243","0","0.42880250989482227"
"astroid/inspector.py","202","1","0.42880250989482227"
"builder.py","214","4","0.42880250989482227"
"astroid/tests/unittest_builder.py","321","0","0.42880250989482227"
"test/data_py3/find_test/__init__.py","198","1","0.42880250989482227"
"astroid/interpreter/__init__.py","67","0","0.42880250989482227"
"astroid/brain/py2gi.py","222","1","0.42880250989482227"
"lookup.py","53","4","0.42880250989482227"
"astroid/brain/brain_pytest.py","77","0","0.42880250989482227"
"patchcomptransformer.py","63","4","0.42880250989482227"
"astroid/tests/data_py3/ssl1/__init__.py","275","2","0.42880250989482227"
"astroid/tests/unittest_objects.py","71","0","0.42880250989482227"
"astroid/tests/data_py3/find_test/nonregr.py","275","2","0.42880250989482227"
"astroid/mixins.py","244","0","0.42880250989482227"
"astroid/tests/data/module.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/path_pkgutil_2/package/bar.py","24","3","0.42880250989482227"
"astroid/node_classes.py","243","0","0.42880250989482227"
"brain/py2mechanize.py","198","1","0.42880250989482227"
"astroid/tests/resources.py","206","0","0.42880250989482227"
"astroid/brain/brain_multiprocessing.py","67","0","0.42880250989482227"
"test/data/appl/__init__.py","209","4","0.42880250989482227"
"test/data_py3/format.py","198","1","0.42880250989482227"
"astroid/tests/testdata/python3/data/module.py","177","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/package/subpackage/module.py","148","2","0.42880250989482227"
"test/unittest_inspector.py","211","4","0.42880250989482227"
"test/unittest_builder.py","215","4","0.42880250989482227"
"astroid/tests/data/find_test/module.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/absimp/sidepackage/__init__.py","148","2","0.42880250989482227"
"test/data/absimport.py","198","1","0.42880250989482227"
"astroid/tests/testdata/python3/data/invalid_encoding.py","7","0","0.42880250989482227"
"test/regrtest_data/package/hello.py","207","1","0.42880250989482227"
"astroid/tests/testdata/python2/data/ssl1/__init__.py","148","2","0.42880250989482227"
"test/unittest_brain.py","198","1","0.42880250989482227"
"test/unittest_regrtest.py","207","4","0.42880250989482227"
"astroid/tests/data_py3/all.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/module1abs/core.py","148","2","0.42880250989482227"
"test/data_py3/notall.py","198","1","0.42880250989482227"
"astroid/brain/brain_subprocess.py","68","0","0.42880250989482227"
"astroid/tests/unittest_inference.py","318","0","0.42880250989482227"
"astroid/brain/brain_collections.py","67","0","0.42880250989482227"
"astroid/tests/testdata/python3/data/path_pkgutil_1/package/foo.py","24","3","0.42880250989482227"
"astroid/tests/regrtest_data/absimp/string.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/joined_strings.py","4","0","0.42880250989482227"
"test/regrtest_data/package/import_package_subpackage_module.py","207","4","0.42880250989482227"
"astroid/tests/testdata/python2/data/find_test/module.py","148","2","0.42880250989482227"
"astroid/tests/unittest_scoped_nodes.py","317","0","0.42880250989482227"
"test/data/lmfp/foo.py","198","1","0.42880250989482227"
"astroid/tests/testdata/python3/data/appl/myconnection.py","148","2","0.42880250989482227"
"astroid/brain/brain_re.py","1","0","0.42880250989482227"
"astroid/tests/data_py3/module2.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python3/data/appl/__init__.py","148","2","0.42880250989482227"
"astroid/tests/testdata/python3/data/package/hello.py","148","2","0.42880250989482227"
"astroid/brain/brain_curses.py","2","6","0.42880250989482227"
"test/data_py3/email.py","198","1","0.42880250989482227"
"astroid/tests/regrtest_data/absimp/__init__.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/clientmodule_test.py","149","2","0.42880250989482227"
"astroid/brain/_mechanize.py","30","0","0.42880250989482227"
"astroid/tests/testdata/python2/data/notall.py","148","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/descriptor_crash.py","148","2","0.42880250989482227"
"astroid/brain/builtin_inference.py","63","0","0.42880250989482227"
"astroid/tests/regrtest_data/recursion.py","275","2","0.42880250989482227"
"astroid/tests/data_py3/email.py","275","2","0.42880250989482227"
"astroid/tests/unittest_inspector.py","276","2","0.42880250989482227"
"astroid/tests/data_py3/lmfp/__init__.py","275","2","0.42880250989482227"
"test/data/notall.py","209","4","0.42880250989482227"
"astroid/tests/regrtest_data/absimp/sidepackage/__init__.py","275","2","0.42880250989482227"
"astroid/tests/testdata/python2/data/foogle/fax/__init__.py","5","0","0.42880250989482227"
"astroid/tests/testdata/python2/data/package/hello.py","148","2","0.42880250989482227"
"astroid/tests/data/appl/__init__.py","275","2","0.42880250989482227"
"astroid/tests/__init__.py","68","0","0.42880250989482227"
"test/unittest_scoped_nodes.py","211","4","0.42880250989482227"
"astroid/rebuilder.py","245","0","0.42880250989482227"
"astroid/brain/pyqt.py","21","0","0.42880250989482227"
"test/data_py3/all.py","198","1","0.42880250989482227"
"astroid/brain/_builtin_inference.py","30","0","0.42880250989482227"
"astroid/tests/testdata/python2/data/module.py","177","2","0.42880250989482227"
"test/data/find_test/nonregr.py","198","1","0.42880250989482227"
"test/data_py3/absimport.py","198","1","0.42880250989482227"
"astroid/tests/testdata/python3/data/all.py","148","2","0.42880250989482227"
"astroid/tests/unittest_brain_numpy.py","1","0","0.42880250989482227"
"astroid/tests/regrtest_data/package/subpackage/__init__.py","275","2","0.42880250989482227"
"test/regrtest_data/import_package_subpackage_module.py","61","4","0.42880250989482227"
"test/regrtest_data/unicode_package/__init__.py","198","1","0.42880250989482227"
"test/data_py3/module1abs/core.py","198","1","0.42880250989482227"
