"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","173","aio-libs","aioredis","popravich","2016-12-02 13:11:15","* [x] replace `yield from`s with `await` in docs;
* [x] duplicate examples — python3.4 / python3.5","start issue","Py35 syntax in documentation"
"issue_closed","173","aio-libs","aioredis","popravich","2016-12-02 14:30:34","","closed issue","Py35 syntax in documentation"
"pull_request_title","173","aio-libs","aioredis","popravich","2016-12-02 13:11:15","* [x] replace `yield from`s with `await` in docs;
* [x] duplicate examples — python3.4 / python3.5","4bbd8e38d072e13b561911f2cde837b0fb72bc53","Py35 syntax in documentation"
"pull_request_merged","173","aio-libs","aioredis","popravich","2016-12-02 14:30:34","Py35 syntax in documentation","d034de5a92d1a75eefc20ab8cd66f5b2035f7597","Pull request merge from aio-libs/aioredis:py35_syntax to aio-libs/aioredis:master"
"issue_comment","173","aio-libs","aioredis","asvetlov","2016-12-02 13:14:57","Not sure if you need duplicated examples.
Just Python 3.5 version could be fine.","",""
"issue_comment","173","aio-libs","aioredis","codecov-io","2016-12-02 13:16:30","## [Current coverage](https://codecov.io/gh/aio-libs/aioredis/pull/173?src=pr) is 96.84% (diff: 100%)
> Merging [#173](https://codecov.io/gh/aio-libs/aioredis/pull/173?src=pr) into [master](https://codecov.io/gh/aio-libs/aioredis/branch/master?src=pr) will not change coverage

```diff
@@             master       #173   diff @@
==========================================
  Files            46         46          
  Lines          5584       5584          
  Methods           0          0          
  Messages          0          0          
  Branches        424        424          
==========================================
  Hits           5408       5408          
  Misses          136        136          
  Partials         40         40          
```

> Powered by [Codecov](https://codecov.io?src=pr). Last update [352e563...4bbd8e3](https://codecov.io/gh/aio-libs/aioredis/compare/352e5635b6ab5544cd8691828ea16222eb3a0c59...4bbd8e38d072e13b561911f2cde837b0fb72bc53?src=pr)","",""
"issue_comment","173","aio-libs","aioredis","popravich","2016-12-02 14:30:04","> Not sure if you need duplicated examples.

Will keep it until python3.4 support is dropped.","",""
"issue_comment","173","aio-libs","aioredis","popravich","2016-12-02 14:30:30","Resolves #172 & #102 ","",""
"pull_request_commit","173","aio-libs","aioredis","popravich","2016-12-02 11:03:42","change all code samples in docs to use await instead of yield from","19ac66b4a491714163411d5cf9d691c6298022f4",""
"pull_request_commit","173","aio-libs","aioredis","popravich","2016-12-02 11:07:17","update Makefile","2f1a5fce2112a715ecde0e72ac66ba1982d3ee15",""
"pull_request_commit","173","aio-libs","aioredis","popravich","2016-12-02 13:28:37","typo fixed","4bbd8e38d072e13b561911f2cde837b0fb72bc53",""
