"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","887","nilearn","nilearn","mrahim","2015-12-03 12:33:49","Fix #886 

@lesteve : I did a recursive find and replace, something like `find . -type f -print0 | xargs -0 sed -i 's#URL1#URL2#g'`  
","start issue","DOC: Fix broken URLs"
"issue_closed","887","nilearn","nilearn","lesteve","2015-12-03 15:19:23","","closed issue","DOC: Fix broken URLs"
"pull_request_title","887","nilearn","nilearn","mrahim","2015-12-03 12:33:49","Fix #886 

@lesteve : I did a recursive find and replace, something like `find . -type f -print0 | xargs -0 sed -i 's#URL1#URL2#g'`  
","30493aa213c8590fec9c244c489e51739ba5124b","DOC: Fix broken URLs"
"pull_request_merged","887","nilearn","nilearn","lesteve","2015-12-03 15:19:23","DOC: Fix broken URLs","281955d90ca3b6b3651a6f160e0bade09385afba","Pull request merge from mrahim/nilearn:fix_broken_url to nilearn/nilearn:master"
"issue_comment","887","nilearn","nilearn","lesteve","2015-12-03 12:41:53","Thanks a lot for this, there is still a manipulating_mr_images in nilearn/_utils/exceptions.py.
","",""
"issue_comment","887","nilearn","nilearn","lesteve","2015-12-03 15:19:20","Yeah CircleCI has completed finally and it is green.

Merging, thanks a lot for thinking of it before the release!

Out of interest, how did you spot the broken links not related to niimg?
","",""
"issue_comment","887","nilearn","nilearn","mrahim","2015-12-03 15:24:42","`make linkcheck`, thanks to @GaelVaroquaux for the advice :)
","",""
"issue_comment","887","nilearn","nilearn","lesteve","2015-12-03 15:26:24","> make linkcheck

OK that's what I thought but I was just checking.
","",""
"pull_request_commit_comment","887","nilearn","nilearn","lesteve","2015-12-03 12:46:20","You want to keep the glass_brain_extensive here, which will exist once we release and update the website.
","30493aa213c8590fec9c244c489e51739ba5124b","(None, '', u'nilearn/plotting/img_plotting.py')"
"pull_request_commit_comment","887","nilearn","nilearn","lesteve","2015-12-03 12:51:13","For example, you can see that it exists on CircleCI: https://circle-artifacts.com/gh/nilearn/nilearn/827/artifacts/0/home/ubuntu/nilearn/doc/_build/html/auto_examples/manipulating_visualizing/plot_demo_glass_brain_extensive.html
","30493aa213c8590fec9c244c489e51739ba5124b","(None, '', u'nilearn/plotting/img_plotting.py')"
"pull_request_commit","887","nilearn","nilearn","mrahim","2015-12-03 12:32:08","DOC: fix broken urls","72780690833c7824355a7de85aea18aa77145850",""
"pull_request_commit","887","nilearn","nilearn","mrahim","2015-12-03 12:50:39","DOC: fix broken URL in _utils_exceptions_py","4c1be165ddcd73c4b8bee42a7655350dd64c3707",""
"pull_request_commit","887","nilearn","nilearn","mrahim","2015-12-03 12:57:22","DOC: revert replaced URL in img_plotting","30493aa213c8590fec9c244c489e51739ba5124b",""
