"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","232","nilearn","nilearn","lesteve","2014-09-10 08:46:45","Fixes some of the quirks I came across while reading the documentation
","start issue","Doc minor fixes"
"issue_closed","232","nilearn","nilearn","GaelVaroquaux","2014-09-10 15:59:22","","closed issue","Doc minor fixes"
"pull_request_title","232","nilearn","nilearn","lesteve","2014-09-10 08:46:45","Fixes some of the quirks I came across while reading the documentation
","33f395e7c711d4bfbb0a10a9c4f16409cbbaedbc","Doc minor fixes"
"pull_request_merged","232","nilearn","nilearn","GaelVaroquaux","2014-09-10 15:59:22","Doc minor fixes","a1a1f67849e612a1d72fd948df8f3482f6271d41","Pull request merge from lesteve/nilearn:doc-minor-fixes to nilearn/nilearn:master"
"issue_comment","232","nilearn","nilearn","AlexandreAbraham","2014-09-10 15:34:27",":+1: 
","",""
"issue_comment","232","nilearn","nilearn","GaelVaroquaux","2014-09-10 15:36:36","Quite clearly I am not receiving all the github email that I should be: I hadn't gotten a mail for this PR. I'll look at it ASAP.
","",""
"issue_comment","232","nilearn","nilearn","GaelVaroquaux","2014-09-10 15:59:19","OK, LGTM. Merging. Thanks
","",""
"pull_request_commit_comment","232","nilearn","nilearn","GaelVaroquaux","2014-09-10 15:50:23","We try to avoid doing such a systematic replacement of trailing whitespace. This is the kind of things that gives merge conflicts for no good reason.

My personal rule is that if I modify a line of code, I clean up the trailing whitespace.
","33f395e7c711d4bfbb0a10a9c4f16409cbbaedbc","(4, '', u'doc/building_blocks/data_preparation.rst')"
"pull_request_commit_comment","232","nilearn","nilearn","GaelVaroquaux","2014-09-10 15:54:45","Good catch. I am surprised that this passed the doctests.
","33f395e7c711d4bfbb0a10a9c4f16409cbbaedbc","(65, '', u'doc/building_blocks/manipulating_mr_images.rst')"
"pull_request_commit_comment","232","nilearn","nilearn","AlexandreAbraham","2014-09-10 15:56:54","`...` are valid in doctest.
","33f395e7c711d4bfbb0a10a9c4f16409cbbaedbc","(65, '', u'doc/building_blocks/manipulating_mr_images.rst')"
"pull_request_commit_comment","232","nilearn","nilearn","GaelVaroquaux","2014-09-10 15:59:05","Yes, but I didn't know that the absence of '...' was valid.
","33f395e7c711d4bfbb0a10a9c4f16409cbbaedbc","(65, '', u'doc/building_blocks/manipulating_mr_images.rst')"
"pull_request_commit_comment","232","nilearn","nilearn","AlexandreAbraham","2014-09-10 16:02:58","Okay, I misread the diff. I didn't know either.
","33f395e7c711d4bfbb0a10a9c4f16409cbbaedbc","(65, '', u'doc/building_blocks/manipulating_mr_images.rst')"
"pull_request_commit","232","nilearn","nilearn","lesteve","2014-09-09 15:50:56","Tiny doc fixes in decoding.rst (and a few whitespace changes)","8b22bf897aa76d61312a0da50d6508b3a800607a",""
"pull_request_commit","232","nilearn","nilearn","lesteve","2014-09-09 15:52:10","For consistency use visuali*z*ation rather than visuali*s*ation","1e98116cdf74a7f1f0323ff76d6b07bb4e0b54f7",""
"pull_request_commit","232","nilearn","nilearn","lesteve","2014-09-09 16:10:21","Main fix on l. 179 for >>> folding in the doc. Plenty of other whitespace differences","4d0900e53591f2ffda7ca4e3e882e43236daec24",""
"pull_request_commit","232","nilearn","nilearn","lesteve","2014-09-10 07:00:15","Fix RHS ""Table Of Contents"" link which was pointing to index.html rather than user_guide.html","86592a34d596a72d32d9230589ba23179eca9a49",""
"pull_request_commit","232","nilearn","nilearn","lesteve","2014-09-10 14:33:18","Fix typo (plus some whitespace differences)","ac9f63d12dab005c3b7299afaf61c506319e9448",""
"pull_request_commit","232","nilearn","nilearn","lesteve","2014-09-10 14:49:59","Add missing 's'","33f395e7c711d4bfbb0a10a9c4f16409cbbaedbc",""
