"rectype","issueid","project_owner","project_name","actor","time","text","action","title"
"issue_title","1085","nilearn","nilearn","KamalakerDadi","2016-04-17 08:50:43","Integrating of plotting tutorial into example `01_plotting/plot_demo_plotting.py`
","start issue","Minor improvements in plot_demo_plotting example"
"issue_closed","1085","nilearn","nilearn","AlexandreAbraham","2016-04-26 10:59:04","","closed issue","Minor improvements in plot_demo_plotting example"
"pull_request_title","1085","nilearn","nilearn","KamalakerDadi","2016-04-17 08:50:43","Integrating of plotting tutorial into example `01_plotting/plot_demo_plotting.py`
","90d528fc99f1426b216abbfd9e57a08830c27f63","Minor improvements in plot_demo_plotting example"
"pull_request_merged","1085","nilearn","nilearn","AlexandreAbraham","2016-04-26 10:59:04","Minor improvements in plot_demo_plotting example","338396b75bd3f9245f56a706a0c2b99a64f05d11","Pull request merge from KamalakerDadi/nilearn:plotting_tutorial_integration_2 to nilearn/nilearn:master"
"issue_comment","1085","nilearn","nilearn","AlexandreAbraham","2016-04-25 12:39:55","Apart from some nitpicking, +1
","",""
"issue_comment","1085","nilearn","nilearn","AlexandreAbraham","2016-04-26 08:58:04","Still one hanging.
","",""
"issue_comment","1085","nilearn","nilearn","AlexandreAbraham","2016-04-26 11:00:43","I addressed the last one in master. Thanks!
","",""
"issue_comment","1085","nilearn","nilearn","KamalakerDadi","2016-04-19 06:35:52","Thanks for reviewing. Comments addressed.
","",""
"issue_comment","1085","nilearn","nilearn","KamalakerDadi","2016-04-23 16:52:24","Can I have reviews on this ?
","",""
"issue_comment","1085","nilearn","nilearn","KamalakerDadi","2016-04-26 08:20:14","@AlexandreAbraham @banilo comments addressed. Thanks
","",""
"pull_request_commit_comment","1085","nilearn","nilearn","bthirion","2016-04-18 22:06:48","for easy visualization
","90d528fc99f1426b216abbfd9e57a08830c27f63","(None, '', u'examples/01_plotting/plot_demo_plotting.py')"
"pull_request_commit_comment","1085","nilearn","nilearn","bthirion","2016-04-18 22:07:21","Nifti-like images, such as
","90d528fc99f1426b216abbfd9e57a08830c27f63","(None, '', u'examples/01_plotting/plot_demo_plotting.py')"
"pull_request_commit_comment","1085","nilearn","nilearn","bthirion","2016-04-18 22:08:19","the t-map image
","90d528fc99f1426b216abbfd9e57a08830c27f63","(None, '', u'examples/01_plotting/plot_demo_plotting.py')"
"pull_request_commit_comment","1085","nilearn","nilearn","bthirion","2016-04-18 22:09:11","Compute the mean functional imager
","90d528fc99f1426b216abbfd9e57a08830c27f63","(None, '', u'examples/01_plotting/plot_demo_plotting.py')"
"pull_request_commit_comment","1085","nilearn","nilearn","AlexandreAbraham","2016-04-25 12:37:53","`projected on glass brain structure` ?
","90d528fc99f1426b216abbfd9e57a08830c27f63","(None, '', u'examples/01_plotting/plot_demo_plotting.py')"
"pull_request_commit_comment","1085","nilearn","nilearn","AlexandreAbraham","2016-04-25 12:38:54","The line of code is self-explanatory, I would not add a comment.
","90d528fc99f1426b216abbfd9e57a08830c27f63","(None, '', u'examples/01_plotting/plot_demo_plotting.py')"
"pull_request_commit_comment","1085","nilearn","nilearn","AlexandreAbraham","2016-04-25 12:39:24","I would say projected again
","90d528fc99f1426b216abbfd9e57a08830c27f63","(None, '', u'examples/01_plotting/plot_demo_plotting.py')"
"pull_request_commit_comment","1085","nilearn","nilearn","banilo","2016-04-25 14:51:22","alternative: ""mapped onto glass brain representation""
","90d528fc99f1426b216abbfd9e57a08830c27f63","(None, '', u'examples/01_plotting/plot_demo_plotting.py')"
"pull_request_commit_comment","1085","nilearn","nilearn","AlexandreAbraham","2016-04-25 14:52:18","Yeah, that's better!
","90d528fc99f1426b216abbfd9e57a08830c27f63","(None, '', u'examples/01_plotting/plot_demo_plotting.py')"
"pull_request_commit_comment","1085","nilearn","nilearn","banilo","2016-04-25 14:53:02","the data does not exactly belong to nilearn. perhaps ""retrieve from nilearn-provided (general-purpose) datasets""
","90d528fc99f1426b216abbfd9e57a08830c27f63","(None, '', u'examples/01_plotting/plot_demo_plotting.py')"
"pull_request_commit_comment","1085","nilearn","nilearn","banilo","2016-04-25 14:55:08","Alternative: ""Compute the voxel-wise mean of activity maps across the time-series of maps""
","90d528fc99f1426b216abbfd9e57a08830c27f63","(88, '', u'examples/01_plotting/plot_demo_plotting.py')"
"pull_request_commit_comment","1085","nilearn","nilearn","KamalakerDadi","2016-04-26 09:19:19","activity maps ?
","90d528fc99f1426b216abbfd9e57a08830c27f63","(88, '', u'examples/01_plotting/plot_demo_plotting.py')"
"pull_request_commit","1085","nilearn","nilearn","KamalakerDadi","2016-04-17 08:44:06","Minor improvements in plot_demo_plotting example
- More integration of plotting tutorial into example plotting functions","5c2156f5d3064e779625c466351845f74c56b9e3",""
"pull_request_commit","1085","nilearn","nilearn","KamalakerDadi","2016-04-19 04:21:36","Addressed documentation nitpicks reported by Bertrand","1f024c392176da9629859c67d198608f2486d0ea",""
"pull_request_commit","1085","nilearn","nilearn","KamalakerDadi","2016-04-26 08:03:12","Nitpicks addressed","90d528fc99f1426b216abbfd9e57a08830c27f63",""
